IO, 06, 2005120500, 01, CARQ, -24,  77N,  939E,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, CLIP,  48, 124N,  878E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, CLIP,  72, 135N,  864E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, FBAM,  12, 104N,  900E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, FBAM,  24, 108N,  879E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, FBAM,  36, 111N,  857E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, FBAM,  48, 113N,  835E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, FBAM,  72, 116N,  794E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, HPAC,  12, 104N,  904E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, HPAC,  24, 112N,  893E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, HPAC,  36, 119N,  881E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, HPAC,  48, 126N,  871E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, HPAC,  72, 137N,  849E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, MBAM,  12, 104N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, MBAM,  24, 108N,  882E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, MBAM,  36, 111N,  861E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, MBAM,  48, 113N,  838E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, MBAM,  72, 115N,  793E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,   0,  97N,  914E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  12,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  24,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  36,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  48,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  60,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  72,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  84,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST,  96,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST, 108,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST, 120,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST, 132,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, PEST, 144,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, RECR,  12, 106N,  907E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, RECR,  24, 116N,  900E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, RECR,  36, 126N,  895E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, RECR,  48, 137N,  892E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, RECR,  72, 159N,  889E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, SBAM,  12, 104N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, SBAM,  24, 107N,  882E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, SBAM,  36, 109N,  861E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, SBAM,  48, 110N,  838E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, SBAM,  72, 110N,  791E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  12,   0N,    0E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  24,   0N,    0E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  36,   0N,    0E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  48,   0N,    0E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  60,   0N,    0E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  72,   0N,    0E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  84,   0N,    0E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D,  96,   0N,    0E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D, 108,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, ST5D, 120,   0N,    0E,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, STRT,  12, 104N,  904E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, STRT,  24, 116N,  896E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, STRT,  36, 122N,  883E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, STRT,  48, 131N,  869E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, STRT,  72, 156N,  837E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,   0,  97N,  914E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,   6, 100N,  909E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  12, 103N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  18, 105N,  893E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  24, 106N,  885E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  30, 107N,  876E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  36, 107N,  866E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  42, 108N,  857E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  48, 109N,  848E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  54, 109N,  839E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  60, 109N,  831E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  66, 110N,  822E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, WBAR,  72, 110N,  814E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  12, 105N,  903E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  24, 113N,  892E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  36, 121N,  881E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  48, 129N,  870E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  60, 137N,  858E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  72, 145N,  847E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  84, 152N,  836E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP,  96, 160N,  824E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP, 108, 168N,  813E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120500, 03, XTRP, 120, 176N,  802E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 01, CARQ, -24,  85N,  933E,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 06, 2005120506, 01, CARQ, -18,  89N,  925E,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 06, 2005120506, 01, CARQ, -12,  92N,  919E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 306,   7, 
IO, 06, 2005120506, 01, CARQ,  -6,  97N,  914E,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
IO, 06, 2005120506, 01, CARQ,   0, 102N,  912E,  25, 1002, DB,  34, NEQ,    0,    0,    0,    0, 1008,  200,  50,   0,   0,   B,   0,   X, 315,   6,     INVEST, S, 
IO, 06, 2005120506, 01, CARQ,   0, 102N,  912E,  25, 1002, DB,  50, NEQ,    0,    0,    0,    0, 1008,  200,  50,   0,   0,   B,   0,   X, 315,   6,     INVEST, S, 
IO, 06, 2005120506, 01, CARQ,   0, 102N,  912E,  25, 1002, DB,  64, NEQ,    0,    0,    0,    0, 1008,  200,  50,   0,   0,   B,   0,   X, 315,   6,     INVEST, S, 
IO, 06, 2005120506, 03, CLIM,  12, 108N,  905E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIM,  24, 115N,  896E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIM,  36, 122N,  886E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIM,  48, 130N,  873E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIM,  72, 137N,  853E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIP,  12, 112N,  907E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIP,  24, 120N,  903E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIP,  36, 129N,  900E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIP,  48, 136N,  897E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, CLIP,  72, 146N,  888E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, FBAM,  12, 112N,  900E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, FBAM,  24, 121N,  882E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, FBAM,  36, 128N,  864E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, FBAM,  48, 135N,  847E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, FBAM,  72, 153N,  823E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,   0, 102N,  909E,  28, 1002,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,   6, 101N,  904E,  28, 1007,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  12,  96N,  895E,  36, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  18,  96N,  891E,  38, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  24,  97N,  888E,  35, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  30,  98N,  885E,  40, 1000,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  36, 101N,  876E,  29, 1003,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  42, 102N,  867E,  26, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 09, GFDN,  48, 101N,  859E,  27, 1004,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, HPAC,  12, 110N,  905E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, HPAC,  24, 119N,  897E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, HPAC,  36, 127N,  888E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, HPAC,  48, 136N,  879E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, HPAC,  72, 149N,  861E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, MBAM,  12, 112N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, MBAM,  24, 120N,  883E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, MBAM,  36, 126N,  863E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, MBAM,  48, 132N,  843E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, MBAM,  72, 145N,  804E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,   0,  88N,  916E,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,   6,  87N,  914E,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  12,  92N,  907E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  18,  94N,  901E,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  24,  97N,  892E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  30,  96N,  886E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  36,  97N,  880E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  42,  97N,  872E,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  48, 100N,  863E,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  54, 100N,  856E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  60, 100N,  847E,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  66,  98N,  838E,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  72,  98N,  830E,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  78, 102N,  819E,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  84, 105N,  814E,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  90, 107N,  807E,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS,  96, 110N,  803E,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 102, 112N,  795E,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 108, 115N,  791E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 114, 117N,  786E,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 120, 121N,  774E,   8, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 126, 129N,  772E,   6, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, NGPS, 132, 133N,  765E,   8, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,   0, 102N,  912E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  12,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  24,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  36,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  48,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  60,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  72,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  84,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST,  96,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST, 108,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST, 120,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST, 132,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, PEST, 144,   0N,    0E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, RECR,  12, 112N,  909E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, RECR,  24, 122N,  907E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, RECR,  36, 134N,  906E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, RECR,  48, 145N,  905E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, RECR,  72, 166N,  902E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, SBAM,  12, 111N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, SBAM,  24, 118N,  882E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, SBAM,  36, 123N,  863E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, SBAM,  48, 126N,  841E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, SBAM,  72, 128N,  794E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  12,   0N,    0E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  24,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  36,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  48,   0N,    0E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  60,   0N,    0E,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  72,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  84,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D,  96,   0N,    0E,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D, 108,   0N,    0E,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, ST5D, 120,   0N,    0E,  58,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, STRT,  12, 117N,  900E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, STRT,  24, 124N,  885E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, STRT,  36, 133N,  871E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, STRT,  48, 145N,  858E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, STRT,  72, 167N,  822E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,   0, 102N,  912E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  12, 107N,  897E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  24, 108N,  880E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  36, 110N,  862E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  48, 111N,  844E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  60, 112N,  827E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAI,  72, 112N,  811E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,   0, 102N,  912E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,   6, 105N,  907E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  12, 107N,  901E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  18, 110N,  893E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  24, 112N,  884E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  30, 115N,  875E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  36, 117N,  865E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  42, 119N,  856E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  48, 121N,  847E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  54, 123N,  839E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  60, 125N,  830E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  66, 127N,  821E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, WBAR,  72, 130N,  813E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  12, 112N,  905E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  24, 122N,  898E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  36, 132N,  891E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  48, 142N,  883E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  60, 152N,  876E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  72, 162N,  869E,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  84, 172N,  862E,  60,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP,  96, 182N,  854E,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP, 108, 192N,  847E,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120506, 03, XTRP, 120, 202N,  840E,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
IO, 06, 2005120512, 65, AFW1,   0, 104N,  910E,  21, 1006,   ,   0,    ,    0,    0,    0,    0, 
