IO, 04, 2013111912, 03, NG16, 006, 129N,  829E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 012, 119N,  819E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 018, 112N,  815E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 024, 111N,  810E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 030, 111N,  807E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 036, 111N,  803E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 042, 112N,  796E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 048, 117N,  786E,  13, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 054, 120N,  778E,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG16, 060, 123N,  763E,   7, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 000, 141N,  835E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 006, 132N,  825E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 012, 128N,  817E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 018, 120N,  807E,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 024, 115N,  795E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 030, 116N,  783E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 036, 111N,  773E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 042, 113N,  761E,  10, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 048, 113N,  748E,   9, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 054, 116N,  738E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 060, 118N,  730E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 066, 122N,  719E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 072, 126N,  712E,  10, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 078, 127N,  701E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 084, 129N,  693E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 090, 128N,  681E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 096, 128N,  675E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 102, 130N,  668E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 108, 131N,  657E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 114, 133N,  653E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 120, 124N,  653E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 126, 123N,  647E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 132, 122N,  633E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 138, 119N,  630E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG17, 144, 110N,  627E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 000, 141N,  841E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 006, 141N,  833E,  37, 1008, XX,  34, NEQ, 0137, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 012, 138N,  826E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 018, 136N,  819E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 024, 132N,  813E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 030, 130N,  806E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 036, 129N,  797E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 042, 127N,  789E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 048, 131N,  777E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG18, 054, 133N,  763E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 000, 144N,  858E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 006, 143N,  853E,  37, 1007, XX,  34, NEQ, 0130, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 012, 142N,  847E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 018, 145N,  837E,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 024, 143N,  830E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 030, 142N,  822E,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 036, 141N,  816E,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 042, 138N,  809E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 048, 135N,  801E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 054, 133N,  792E,  12, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 060, 131N,  782E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 066, 129N,  771E,   7, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 072, 129N,  760E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 078, 134N,  754E,   7, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 084, 141N,  749E,   7, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 090, 150N,  738E,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG19, 096, 160N,  733E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 000, 127N,  847E,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 006, 129N,  839E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 012, 130N,  829E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 018, 129N,  820E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 024, 129N,  814E,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 030, 128N,  808E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 036, 128N,  801E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 042, 126N,  793E,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 048, 127N,  787E,  12, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 054, 127N,  775E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 060, 129N,  762E,   8, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 066, 131N,  751E,   9, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 072, 139N,  740E,   8, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 078, 143N,  730E,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NG20, 084, 144N,  719E,   9, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 000, 144N,  847E,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 006, 146N,  841E,  36, 1005, XX,  34, NEQ, 0061, 0000, 0000, 0133
IO, 04, 2013111912, 03, NVGM, 012, 147N,  832E,  38,    0, XX,  34, NEQ, 0093, 0000, 0000, 0100
IO, 04, 2013111912, 03, NVGM, 018, 144N,  824E,  40,    0, XX,  34, NEQ, 0124, 0000, 0000, 0074
IO, 04, 2013111912, 03, NVGM, 024, 139N,  817E,  35,    0, XX,  34, NEQ, 0000, 0000, 0000, 0078
IO, 04, 2013111912, 03, NVGM, 030, 135N,  812E,  31,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 036, 131N,  810E,  27,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 042, 128N,  806E,  29,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 048, 126N,  803E,  27,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 054, 126N,  797E,  26,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 060, 126N,  791E,  23,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 066, 126N,  786E,  15,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 072, 126N,  777E,  13,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 078, 127N,  768E,  12,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 084, 129N,  757E,  14,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 090, 135N,  747E,  16,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 096, 135N,  736E,  14,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 102, 136N,  729E,  16,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 108, 137N,  724E,  16,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 114, 140N,  718E,  17,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 120, 143N,  715E,  15,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 126, 142N,  708E,  14,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 132, 142N,  704E,  14,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 138, 142N,  698E,  15,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 04, 2013111912, 03, NVGM, 144, 139N,  696E,  16,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
