AL, 96, 2024063006, 03, AC00, 000,  68N,  318W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AC00, 006,  70N,  331W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AC00, 012,  74N,  343W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AC00, 018,  76N,  354W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 000,  69N,  318W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 006,  70N,  331W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 012,  74N,  344W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 018,  77N,  358W,  30, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 024,  81N,  375W,  35, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 030,  87N,  393W,  37, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 036,  91N,  413W,  38, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 042,  96N,  433W,  39, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 048, 101N,  455W,  40, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 054, 106N,  479W,  39, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 060, 111N,  503W,  39, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 066, 114N,  526W,  39, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 072, 119N,  553W,  40, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 078, 123N,  578W,  42, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 084, 129N,  601W,  41, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 090, 132N,  623W,  42, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 096, 137N,  645W,  43, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 102, 142N,  665W,  46, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 108, 149N,  684W,  44, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 114, 153N,  700W,  43, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 120, 157N,  718W,  43, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 126, 160N,  732W,  39, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 132, 166N,  747W,  38, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 138, 171N,  756W,  38, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 144, 176N,  768W,  35, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 150, 178N,  778W,  35, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 156, 182N,  785W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 162, 194N,  788W,  34, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 168, 199N,  799W,  35, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 174, 205N,  809W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 180, 213N,  809W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 186, 218N,  815W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AEMN, 192, 226N,  823W,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 000,  67N,  315W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 006,  65N,  330W,  24, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 012,  65N,  341W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 018,  68N,  351W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 024,  70N,  364W,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 030,  65N,  393W,  42, 1010, XX,  34, NEQ, 0182, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 036,  76N,  405W,  38, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0086
AL, 96, 2024063006, 03, AP01, 042,  83N,  422W,  35, 1009, XX,  34, NEQ, 0043, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 048,  87N,  440W,  40, 1006, XX,  34, NEQ, 0075, 0000, 0000, 0076
AL, 96, 2024063006, 03, AP01, 054,  95N,  461W,  38, 1007, XX,  34, NEQ, 0088, 0065, 0000, 0000
AL, 96, 2024063006, 03, AP01, 060, 101N,  481W,  38, 1006, XX,  34, NEQ, 0073, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 066, 106N,  502W,  37, 1007, XX,  34, NEQ, 0061, 0000, 0000, 0057
AL, 96, 2024063006, 03, AP01, 072, 111N,  525W,  38, 1006, XX,  34, NEQ, 0087, 0000, 0000, 0060
AL, 96, 2024063006, 03, AP01, 078, 116N,  547W,  37, 1008, XX,  34, NEQ, 0085, 0000, 0000, 0058
AL, 96, 2024063006, 03, AP01, 084, 123N,  569W,  42, 1005, XX,  34, NEQ, 0072, 0000, 0000, 0047
AL, 96, 2024063006, 03, AP01, 090, 129N,  590W,  51, 1000, XX,  34, NEQ, 0076, 0000, 0000, 0048
AL, 96, 2024063006, 03, AP01, 090, 129N,  590W,  51, 1000, XX,  50, NEQ, 0040, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 096, 134N,  611W,  49,  995, XX,  34, NEQ, 0078, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 102, 138N,  630W,  58,  993, XX,  34, NEQ, 0077, 0000, 0000, 0050
AL, 96, 2024063006, 03, AP01, 102, 138N,  630W,  58,  993, XX,  50, NEQ, 0049, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 108, 142N,  650W,  55,  994, XX,  34, NEQ, 0057, 0030, 0000, 0076
AL, 96, 2024063006, 03, AP01, 108, 142N,  650W,  55,  994, XX,  50, NEQ, 0040, 0000, 0000, 0046
AL, 96, 2024063006, 03, AP01, 114, 146N,  665W,  55,  995, XX,  34, NEQ, 0067, 0032, 0030, 0064
AL, 96, 2024063006, 03, AP01, 114, 146N,  665W,  55,  995, XX,  50, NEQ, 0000, 0000, 0000, 0032
AL, 96, 2024063006, 03, AP01, 120, 147N,  683W,  52,  997, XX,  34, NEQ, 0084, 0050, 0018, 0081
AL, 96, 2024063006, 03, AP01, 120, 147N,  683W,  52,  997, XX,  50, NEQ, 0000, 0000, 0000, 0026
AL, 96, 2024063006, 03, AP01, 126, 149N,  699W,  56,  998, XX,  34, NEQ, 0082, 0000, 0000, 0066
AL, 96, 2024063006, 03, AP01, 126, 149N,  699W,  56,  998, XX,  50, NEQ, 0042, 0000, 0000, 0037
AL, 96, 2024063006, 03, AP01, 132, 154N,  715W,  52,  999, XX,  34, NEQ, 0078, 0000, 0000, 0076
AL, 96, 2024063006, 03, AP01, 132, 154N,  715W,  52,  999, XX,  50, NEQ, 0000, 0000, 0000, 0040
AL, 96, 2024063006, 03, AP01, 138, 156N,  731W,  44, 1003, XX,  34, NEQ, 0064, 0000, 0000, 0060
AL, 96, 2024063006, 03, AP01, 144, 156N,  747W,  35, 1005, XX,  34, NEQ, 0055, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 150, 157N,  760W,  33, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 156, 157N,  774W,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 162, 155N,  786W,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 168, 153N,  800W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 174, 155N,  811W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 180, 158N,  819W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 186, 163N,  827W,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP01, 192, 167N,  839W,  32, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 000,  69N,  320W,  29, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 006,  70N,  330W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 012,  75N,  341W,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 018,  79N,  354W,  27, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 024,  86N,  369W,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 030,  96N,  387W,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 036, 102N,  406W,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 042, 108N,  426W,  42, 1010, XX,  34, NEQ, 0057, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 048, 113N,  448W,  40, 1008, XX,  34, NEQ, 0050, 0000, 0000, 0043
AL, 96, 2024063006, 03, AP02, 054, 119N,  472W,  42, 1008, XX,  34, NEQ, 0060, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 060, 126N,  495W,  42, 1008, XX,  34, NEQ, 0054, 0000, 0000, 0027
AL, 96, 2024063006, 03, AP02, 066, 131N,  518W,  43, 1009, XX,  34, NEQ, 0047, 0000, 0000, 0027
AL, 96, 2024063006, 03, AP02, 072, 135N,  543W,  41, 1007, XX,  34, NEQ, 0056, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 078, 139N,  568W,  43, 1007, XX,  34, NEQ, 0067, 0000, 0000, 0041
AL, 96, 2024063006, 03, AP02, 084, 142N,  587W,  34, 1006, XX,  34, NEQ, 0054, 0000, 0000, 0027
AL, 96, 2024063006, 03, AP02, 090, 141N,  604W,  37, 1006, XX,  34, NEQ, 0059, 0000, 0000, 0062
AL, 96, 2024063006, 03, AP02, 096, 142N,  619W,  39, 1002, XX,  34, NEQ, 0044, 0000, 0000, 0049
AL, 96, 2024063006, 03, AP02, 102, 146N,  633W,  39, 1004, XX,  34, NEQ, 0058, 0046, 0000, 0035
AL, 96, 2024063006, 03, AP02, 108, 154N,  645W,  42, 1002, XX,  34, NEQ, 0053, 0000, 0000, 0042
AL, 96, 2024063006, 03, AP02, 114, 160N,  659W,  42, 1003, XX,  34, NEQ, 0064, 0000, 0000, 0031
AL, 96, 2024063006, 03, AP02, 120, 168N,  676W,  41, 1004, XX,  34, NEQ, 0075, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 126, 175N,  691W,  44, 1005, XX,  34, NEQ, 0070, 0000, 0000, 0041
AL, 96, 2024063006, 03, AP02, 132, 180N,  707W,  32, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 138, 198N,  720W,  30, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 144, 208N,  731W,  29, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 96, 2024063006, 03, AP02, 150, 220N,  739W,  31, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
